Customer ID,Country,Recency,Monetary,Frequency
14303.0,United Kingdom,43,277.94,2
14304.0,United Kingdom,15,1341.56,2
14306.0,United Kingdom,14,1058.0800000000002,4
14307.0,United Kingdom,9,2075.31,5
14308.0,United Kingdom,185,1147.02,2
14309.0,United Kingdom,49,1428.28,2
14310.0,United Kingdom,68,492.1,1
14311.0,United Kingdom,203,206.19,1
14312.0,United Kingdom,14,1478.7,5
14314.0,United Kingdom,66,109.8,1
14315.0,United Kingdom,200,716.69,2
14316.0,United Kingdom,58,1370.34,5
14318.0,United Kingdom,96,158.02,1
14319.0,United Kingdom,60,494.85,1
14320.0,United Kingdom,182,868.96,3
14321.0,United Kingdom,67,687.3100000000001,2
14322.0,United Kingdom,65,474.1,4
14324.0,United Kingdom,45,701.61,2
14325.0,United Kingdom,205,245.48000000000002,1
14326.0,United Kingdom,99,757.13,2
14327.0,United Kingdom,18,1583.28,5
14328.0,United Kingdom,74,445.05,1
14329.0,United Kingdom,11,4912.38,8
14330.0,United Kingdom,259,200.63,1
14332.0,United Kingdom,17,1077.2,2
14334.0,United Kingdom,61,1766.27,4
14338.0,United Kingdom,172,339.88,1
14339.0,United Kingdom,64,310.75,1
14341.0,United Kingdom,56,2285.04,10
14342.0,United Kingdom,68,249.88,2
14343.0,United Kingdom,57,1088.91,4
14344.0,United Kingdom,3,2443.77,14
14346.0,United Kingdom,61,1294.17,3
14347.0,United Kingdom,372,82.60000000000001,1
14350.0,United Kingdom,16,689.1,2
14353.0,United Kingdom,46,285.9,2
14355.0,United Kingdom,1,840.0500000000001,3
14358.0,United Kingdom,25,400.06,2
14361.0,United Kingdom,214,214.71,1
14363.0,United Kingdom,38,227.47000000000003,2
14365.0,United Kingdom,30,634.68,2
14366.0,United Kingdom,161,136.0,1
14369.0,United Kingdom,278,469.13,2
14370.0,United Kingdom,86,1175.78,6
14372.0,United Kingdom,79,860.08,2
14374.0,United Kingdom,177,108.0,1
14375.0,United Kingdom,86,875.31,2
14376.0,United Kingdom,319,215.46,1
14378.0,United Kingdom,257,131.25,1
14379.0,United Kingdom,29,920.8100000000001,2
14380.0,United Kingdom,318,48.96,1
14381.0,United Kingdom,87,428.66,1
14382.0,United Kingdom,26,620.73,1
14384.0,United Kingdom,136,58.5,1
14388.0,United Kingdom,8,3488.16,9
14389.0,United Kingdom,60,854.55,3
14390.0,United Kingdom,8,1747.01,5
14391.0,United Kingdom,212,135.6,1
14392.0,United Kingdom,68,266.4,1
14394.0,United Kingdom,200,93.8,1
14395.0,United Kingdom,8,4700.3,12
14396.0,United Kingdom,7,1633.94,6
14398.0,United Kingdom,37,707.79,2
14399.0,United Kingdom,30,2113.16,8
14400.0,United Kingdom,44,1157.77,2
14401.0,United Kingdom,60,2744.42,9
14402.0,United Kingdom,288,285.6,1
14403.0,United Kingdom,225,404.7,2
14404.0,United Kingdom,5,1424.79,8
14405.0,United Kingdom,22,195.0,1
14408.0,United Kingdom,107,1503.24,4
14409.0,United Kingdom,4,1696.64,5
14410.0,United Kingdom,12,1546.07,2
14412.0,United Kingdom,60,656.16,1
14413.0,United Kingdom,46,647.67,3
14414.0,United Kingdom,10,902.35,1
14415.0,United Kingdom,15,6191.32,10
14417.0,United Kingdom,23,604.2,1
14419.0,United Kingdom,18,202.85,1
14420.0,United Kingdom,32,1251.65,3
14421.0,United Kingdom,148,1656.26,4
14422.0,United Kingdom,10,6007.88,13
14423.0,United Kingdom,73,651.4100000000001,2
14425.0,United Kingdom,70,661.39,3
14426.0,United Kingdom,39,7246.27,7
14427.0,United Kingdom,130,900.1800000000001,2
14429.0,United Kingdom,39,516.28,1
14430.0,United Kingdom,147,1220.9,3
14431.0,United Kingdom,15,2143.84,3
14433.0,United Kingdom,101,289.6,1
14435.0,United Kingdom,137,90.42,1
14436.0,United Kingdom,189,182.64,1
14437.0,United Kingdom,1,895.84,5
14439.0,Greece,79,6781.8,4
14440.0,United Kingdom,1,4281.05,9
14441.0,United Kingdom,10,2898.8,7
14442.0,Channel Islands,50,3777.2,5
14443.0,United Kingdom,4,966.27,2
14444.0,United Kingdom,92,132.04,1
14445.0,United Kingdom,91,221.65,1
14446.0,United Kingdom,22,201.73,1
14447.0,United Kingdom,36,548.5,1
14449.0,United Kingdom,8,1575.7,5
14450.0,United Kingdom,15,645.19,4
14451.0,United Kingdom,25,2646.18,10
14452.0,United Kingdom,31,401.15,2
14454.0,United Kingdom,12,977.3000000000001,5
14455.0,United Kingdom,68,628.21,4
14458.0,United Kingdom,16,237.42,1
14459.0,United Kingdom,287,3537.821,1
14460.0,United Kingdom,32,659.16,6
14461.0,United Kingdom,18,4610.44,10
14462.0,United Kingdom,68,265.99,1
14463.0,United Kingdom,135,256.95,1
14464.0,United Kingdom,204,111.0,2
14465.0,United Kingdom,64,2887.41,8
14466.0,United Kingdom,8,2374.5,7
14467.0,United Kingdom,25,1622.23,8
14468.0,United Kingdom,369,204.24,1
14469.0,United Kingdom,52,2112.21,4
14470.0,United Kingdom,66,250.85,1
14471.0,United Kingdom,227,400.95,2
14472.0,United Kingdom,325,291.38,1
14474.0,United Kingdom,215,730.42,1
14475.0,United Kingdom,44,225.3,1
14477.0,United Kingdom,72,660.0,3
14478.0,United Kingdom,18,1276.66,4
14479.0,United Kingdom,1,982.86,3
14480.0,United Kingdom,38,1020.47,3
14481.0,United Kingdom,43,1674.98,3
14482.0,United Kingdom,15,2289.76,6
14483.0,United Kingdom,372,120.0,1
14484.0,United Kingdom,37,749.0600000000001,3
14486.0,United Kingdom,147,175.5,2
14487.0,United Kingdom,4,257.28000000000003,2
14489.0,United Kingdom,73,1111.55,3
14490.0,United Kingdom,42,1273.47,2
14491.0,United Kingdom,8,127.2,1
14492.0,United Kingdom,66,1921.91,7
14493.0,United Kingdom,26,2746.91,5
14494.0,United Kingdom,37,261.9,2
14495.0,United Kingdom,295,51.0,1
14496.0,United Kingdom,9,2129.42,6
14497.0,United Kingdom,309,221.69,1
14498.0,United Kingdom,37,1953.95,5
14499.0,United Kingdom,10,1323.65,4
14505.0,United Kingdom,40,6096.2,11
14506.0,United Kingdom,5,1278.5,3
14507.0,United Kingdom,14,1901.25,5
14508.0,United Kingdom,12,598.52,3
14509.0,United Kingdom,170,110.95,1
14510.0,United Kingdom,11,1007.28,3
14512.0,United Kingdom,19,948.19,5
14513.0,United Kingdom,72,332.42,3
14514.0,United Kingdom,72,3543.63,6
14515.0,United Kingdom,23,1647.17,6
14516.0,United Kingdom,152,163.92,1
14519.0,United Kingdom,319,206.09,2
14521.0,United Kingdom,127,199.45000000000002,1
14522.0,United Kingdom,231,784.08,4
14524.0,United Kingdom,45,1066.03,4
14525.0,United Kingdom,64,3908.44,8
14526.0,United Kingdom,25,262.4,1
14527.0,United Kingdom,1,19283.48,69
14530.0,United Kingdom,32,3271.4900000000002,10
14531.0,United Kingdom,115,376.34,1
14532.0,United Kingdom,47,2926.33,7
14533.0,United Kingdom,43,1516.65,4
14534.0,United Kingdom,33,1824.06,8
14535.0,United Kingdom,31,3166.54,6
14537.0,United Kingdom,259,285.84,1
14538.0,United Kingdom,166,982.59,3
14540.0,United Kingdom,15,2799.08,8
14541.0,United Kingdom,52,1038.03,6
14543.0,United Kingdom,16,11276.44,23
14544.0,United Kingdom,106,957.98,1
14545.0,United Kingdom,310,349.25,1
14546.0,United Kingdom,12,2619.81,6
14548.0,United Kingdom,120,1974.69,7
14549.0,United Kingdom,56,627.3100000000001,3
14550.0,United Kingdom,24,587.69,2
14551.0,United Kingdom,47,693.8100000000001,5
14552.0,United Kingdom,16,346.21,2
14553.0,United Kingdom,47,982.27,4
14555.0,United Kingdom,17,1991.49,4
14556.0,United Kingdom,232,835.34,3
14558.0,United Kingdom,290,655.5,3
14559.0,United Kingdom,26,75.6,1
14560.0,United Kingdom,15,3876.2599999999998,22
14562.0,United Kingdom,26,1654.63,8
14563.0,United Kingdom,145,679.44,2
14564.0,Channel Islands,70,2605.62,2
14565.0,United Kingdom,109,760.1,1
14566.0,Channel Islands,53,2660.0,3
14568.0,Channel Islands,71,919.7,1
14569.0,United Kingdom,88,371.59000000000003,3
14570.0,United Kingdom,79,395.69,1
14571.0,United Kingdom,61,161.65,1
14572.0,United Kingdom,53,2782.34,4
14573.0,United Kingdom,8,968.0,5
14574.0,United Kingdom,368,143.70000000000002,1
14575.0,United Kingdom,124,460.71,1
14576.0,United Kingdom,8,35.400000000000006,1
14577.0,United Kingdom,30,514.54,3
14579.0,United Kingdom,68,105.56,1
14580.0,United Kingdom,154,14.85,1
14581.0,United Kingdom,180,295.2,1
14583.0,United Kingdom,19,728.48,3
14584.0,United Kingdom,57,705.65,4
14585.0,United Kingdom,18,986.22,4
14588.0,United Kingdom,214,135.39,1
14589.0,United Kingdom,7,39.75,1
14590.0,United Kingdom,60,3006.62,20
14593.0,United Kingdom,33,3094.02,9
14594.0,United Kingdom,9,255.0,1
14595.0,United Kingdom,89,423.85,2
14596.0,United Kingdom,262,229.47,1
14597.0,United Kingdom,15,1318.39,4
14598.0,United Kingdom,205,162.07,1
14599.0,United Kingdom,26,474.54,2
14600.0,United Kingdom,29,471.84,1
14602.0,United Kingdom,292,205.35999999999999,1
14604.0,United Kingdom,269,143.85999999999999,1
14605.0,United Kingdom,10,937.16,4
14606.0,United Kingdom,2,18704.41,102
14607.0,United Kingdom,103,7568.13,8
14608.0,United Kingdom,15,1567.79,7
14609.0,United Kingdom,26,884.64,6
14610.0,United Kingdom,31,24.35,2
14611.0,United Kingdom,79,604.33,2
14612.0,United Kingdom,51,877.7,1
14613.0,United Kingdom,316,76.32000000000001,1
14614.0,United Kingdom,22,295.13,1
14615.0,United Kingdom,30,951.76,5
14616.0,United Kingdom,21,121.7,2
14617.0,United Kingdom,38,190.47,2
14618.0,United Kingdom,12,788.88,4
14619.0,United Kingdom,177,896.8,1
14621.0,United Kingdom,147,1212.21,4
14623.0,United Kingdom,16,1170.33,5
14624.0,United Kingdom,51,588.22,4
14625.0,United Kingdom,10,3598.25,9
14626.0,United Kingdom,31,2619.65,7
14627.0,United Kingdom,15,462.75,1
14628.0,United Kingdom,78,1326.04,3
14630.0,United Kingdom,120,338.65,1
14631.0,United Kingdom,22,1018.71,3
14634.0,United Kingdom,73,2124.46,4
14635.0,United Kingdom,89,215.22,1
14637.0,United Kingdom,313,106.68,1
14639.0,United Kingdom,44,1994.47,3
14640.0,United Kingdom,45,1541.98,4
14643.0,United Kingdom,253,986.08,3
14644.0,United Kingdom,50,1416.96,5
14645.0,United Kingdom,270,279.8,1
14646.0,Netherlands,10,248396.5,78
14647.0,United Kingdom,159,276.75,1
14648.0,United Kingdom,52,4546.86,15
14649.0,United Kingdom,18,2358.02,5
14650.0,United Kingdom,224,62.5,1
14651.0,United Kingdom,30,1379.52,7
14653.0,United Kingdom,149,1666.99,5
14654.0,United Kingdom,374,246.86,1
14655.0,United Kingdom,24,1946.28,3
14656.0,United Kingdom,51,523.6,3
14657.0,United Kingdom,65,612.65,2
14662.0,United Kingdom,63,645.16,3
14663.0,United Kingdom,66,490.6,2
14665.0,United Kingdom,63,913.95,2
14667.0,United Kingdom,1,12685.94,31
14668.0,United Kingdom,81,111.63,1
14669.0,United Kingdom,269,1973.94,4
14670.0,United Kingdom,368,190.47,1
14671.0,United Kingdom,185,1127.45,2
14672.0,United Kingdom,151,347.59,2
14673.0,United Kingdom,3,1674.41,3
14674.0,United Kingdom,145,173.66,1
14675.0,United Kingdom,24,462.15,1
14676.0,United Kingdom,30,5808.55,6
14677.0,United Kingdom,228,184.91,1
14678.0,United Kingdom,215,403.39,1
14679.0,United Kingdom,17,1289.44,3
14680.0,United Kingdom,7,28658.66,43
14681.0,United Kingdom,23,376.20000000000005,3
14682.0,United Kingdom,64,1462.81,4
14683.0,United Kingdom,224,146.56,1
14684.0,United Kingdom,26,232.27,1
14685.0,United Kingdom,212,4619.79,8
14686.0,United Kingdom,50,885.83,5
14687.0,United Kingdom,36,773.6800000000001,2
14688.0,United Kingdom,9,2082.7,8
14690.0,United Kingdom,28,422.63,2
14692.0,United Kingdom,16,1153.54,8
14693.0,United Kingdom,61,992.46,6
14694.0,United Kingdom,253,244.31,1
14695.0,United Kingdom,155,1620.07,3
14696.0,United Kingdom,9,688.95,2
14699.0,United Kingdom,71,593.47,3
14700.0,United Kingdom,51,880.96,2
14701.0,United Kingdom,78,2012.72,6
14702.0,United Kingdom,1,3462.08,13
14704.0,United Kingdom,60,266.66,2
14706.0,United Kingdom,254,390.69,1
14707.0,United Kingdom,71,139.2,2
14708.0,United Kingdom,4,1085.91,3
14709.0,United Kingdom,15,3965.29,12
14710.0,United Kingdom,15,1316.46,9
14712.0,United Kingdom,54,411.0,1
14713.0,United Kingdom,1,2752.51,11
14714.0,United Kingdom,43,746.05,3
14715.0,United Kingdom,78,973.0699999999999,4
14716.0,United Kingdom,80,235.77,1
14717.0,United Kingdom,369,81.3,1
14718.0,United Kingdom,46,226.42,1
14721.0,United Kingdom,15,115.77,1
14722.0,United Kingdom,113,325.45,2
14723.0,United Kingdom,7,934.76,7
14724.0,United Kingdom,226,345.25,1
14725.0,United Kingdom,30,597.16,3
14726.0,United Kingdom,290,124.75,1
14727.0,United Kingdom,182,199.35,2
14728.0,United Kingdom,49,190.58,1
14729.0,United Kingdom,9,593.89,3
14732.0,United Kingdom,28,2814.58,11
14733.0,United Kingdom,3,6599.06,4
14734.0,United Kingdom,61,1056.42,4
14735.0,United Kingdom,24,6174.47,24
14736.0,United Kingdom,121,401.08,2
14737.0,United Kingdom,36,2389.62,1
14738.0,United Kingdom,196,507.45,2
14739.0,United Kingdom,3,8385.22,19
14740.0,United Kingdom,45,2712.85,8
14741.0,United Kingdom,8,497.25,2
14742.0,United Kingdom,71,579.85,1
14743.0,United Kingdom,228,50.480000000000004,1
14744.0,United Kingdom,2,2785.1,8
14745.0,United Kingdom,137,1351.55,7
14746.0,United Kingdom,42,593.5,4
14748.0,United Kingdom,4,1736.57,7
14749.0,United Kingdom,115,310.15,1
14750.0,United Kingdom,372,112.03,1
14751.0,United Kingdom,320,126.45,2
14753.0,United Kingdom,96,306.36,1
14754.0,United Kingdom,61,912.4300000000001,4
14755.0,United Kingdom,17,4962.27,14
14756.0,United Kingdom,18,1914.8,2
14758.0,United Kingdom,32,1380.91,3
14761.0,United Kingdom,80,192.02,1
14762.0,United Kingdom,262,117.05,1
14766.0,United Kingdom,2,4082.76,6
14767.0,United Kingdom,110,382.81,1
14769.0,United Kingdom,26,5097.13,9
14770.0,United Kingdom,103,2761.2200000000003,6
14771.0,United Kingdom,257,594.62,2
14773.0,United Kingdom,228,140.55,1
14774.0,United Kingdom,164,241.45000000000002,1
14775.0,United Kingdom,8,406.56,1
14776.0,United Kingdom,23,1170.0,4
14777.0,United Kingdom,39,307.56,1
14783.0,United Kingdom,295,307.3,1
14784.0,United Kingdom,25,159.94,1
14786.0,United Kingdom,186,90.96,1
14787.0,United Kingdom,107,110.65,1
14788.0,United Kingdom,232,476.88,1
14790.0,United Kingdom,10,1781.56,6
14791.0,United Kingdom,242,303.63,1
14793.0,United Kingdom,171,396.91,1
14794.0,United Kingdom,38,633.99,3
14796.0,United Kingdom,2,2867.15,11
14797.0,United Kingdom,143,300.31,1
14798.0,United Kingdom,17,550.5699999999999,5
14799.0,United Kingdom,373,180.45000000000002,1
14800.0,United Kingdom,5,3434.58,6
14802.0,United Kingdom,74,1502.98,2
14805.0,United Kingdom,40,549.99,3
14806.0,United Kingdom,75,110.04,1
14807.0,United Kingdom,26,519.29,2
14809.0,United Kingdom,257,686.76,2
14810.0,United Kingdom,5,449.14,3
14811.0,United Kingdom,23,170.5,1
14812.0,United Kingdom,234,185.8,1
14813.0,United Kingdom,5,935.44,4
14814.0,United Kingdom,217,160.46,1
14817.0,United Kingdom,31,2849.52,5
14818.0,United Kingdom,94,512.61,3
14819.0,United Kingdom,130,198.09,2
14820.0,United Kingdom,16,767.47,5
14821.0,United Kingdom,2,1237.65,7
14822.0,United Kingdom,121,157.7,1
14824.0,United Kingdom,15,2895.2000000000003,6
14825.0,United Kingdom,4,2698.17,13
14826.0,United Kingdom,217,385.2,2
14827.0,United Kingdom,301,0.0,1
14828.0,United Kingdom,24,7699.7,10
14829.0,United Kingdom,8,995.29,4
14831.0,United Kingdom,316,1676.57,3
14832.0,United Kingdom,266,322.69,1
14833.0,United Kingdom,134,94.8,1
14834.0,United Kingdom,43,485.86,1
14835.0,United Kingdom,164,297.0,2
14837.0,United Kingdom,78,1810.82,5
14838.0,United Kingdom,59,773.6700000000001,2
14839.0,United Kingdom,54,915.28,3
14840.0,United Kingdom,175,299.86,1
14841.0,United Kingdom,10,3867.2400000000002,8
14843.0,United Kingdom,72,211.8,1
14844.0,United Kingdom,66,3512.62,6
14845.0,United Kingdom,235,150.0,1
14846.0,United Kingdom,63,437.4,1
14847.0,United Kingdom,43,1039.55,2
14848.0,United Kingdom,40,310.56,1
14849.0,United Kingdom,9,7832.91,21
14850.0,United Kingdom,53,1468.26,6
14851.0,United Kingdom,266,318.06,1
14852.0,United Kingdom,60,3310.4900000000002,12
14853.0,United Kingdom,59,901.0699999999999,3
14854.0,United Kingdom,26,1563.03,4
14855.0,United Kingdom,110,5874.65,5
14857.0,United Kingdom,78,2478.731,5
14858.0,United Kingdom,141,180.75,1
14859.0,United Kingdom,190,351.9,1
14861.0,United Kingdom,16,1254.94,9
14865.0,United Kingdom,8,77.52,3
14866.0,United Kingdom,2,6460.32,8
14867.0,United Kingdom,31,2241.78,13
14868.0,United Kingdom,16,1230.42,4
14869.0,United Kingdom,24,2078.54,4
14870.0,United Kingdom,49,1511.7,5
14871.0,United Kingdom,129,736.59,5
14872.0,United Kingdom,119,816.6,3
14873.0,United Kingdom,269,334.45,1
14874.0,United Kingdom,171,116.18,1
14875.0,United Kingdom,77,1397.08,1
14876.0,United Kingdom,157,256.7,2
14877.0,United Kingdom,54,437.0,2
14878.0,United Kingdom,12,2619.7,16
14879.0,United Kingdom,320,185.06,1
14882.0,United Kingdom,26,3038.4500000000003,12
14884.0,United Kingdom,305,120.6,1
14885.0,United Kingdom,63,832.8,2
14890.0,United Kingdom,254,691.6,2
14891.0,United Kingdom,52,552.35,2
14892.0,United Kingdom,326,202.35000000000002,1
14893.0,United Kingdom,253,571.76,1
14894.0,United Kingdom,79,837.0600000000001,2
14895.0,United Kingdom,19,13980.83,18
14896.0,United Kingdom,1,1623.65,7
14897.0,United Kingdom,45,1774.16,4
14898.0,United Kingdom,7,2204.29,9
14899.0,United Kingdom,31,1384.88,1
14900.0,United Kingdom,158,13.919999999999998,1
14901.0,United Kingdom,2,868.36,5
14902.0,United Kingdom,31,702.96,2
14904.0,United Kingdom,44,615.2,2
14905.0,United Kingdom,10,1355.24,6
14906.0,United Kingdom,81,68.44,1
14907.0,United Kingdom,3,2664.69,10
14908.0,United Kingdom,99,104.10000000000001,1
14909.0,United Kingdom,73,1404.68,3
14911.0,EIRE,1,152147.57,205
14912.0,Italy,37,1021.4,4
14913.0,United Kingdom,24,2845.7000000000003,4
14915.0,United Kingdom,11,1503.77,9
14916.0,United Kingdom,67,1773.97,4
14917.0,United Kingdom,232,1123.75,2
14918.0,United Kingdom,40,4345.66,7
14919.0,United Kingdom,175,359.35,1
14920.0,United Kingdom,201,629.4,1
14922.0,United Kingdom,29,843.74,2
14924.0,United Kingdom,246,620.96,2
14926.0,United Kingdom,17,359.4,2
14927.0,United Kingdom,32,308.2,1
14928.0,United Kingdom,263,223.91000000000003,1
14929.0,United Kingdom,57,612.8100000000001,1
14930.0,Channel Islands,106,2873.77,3
14932.0,Channel Islands,1,666.13,2
14933.0,Channel Islands,79,1770.0,4
14934.0,Channel Islands,14,1612.56,3
14935.0,Channel Islands,255,1065.1200000000001,1
14936.0,Channel Islands,26,4273.79,4
14938.0,Channel Islands,198,2322.43,2
14940.0,United Kingdom,53,531.49,2
14941.0,United Kingdom,214,182.1,1
14942.0,United Kingdom,37,746.56,4
14943.0,United Kingdom,299,107.62,1
14944.0,United Kingdom,25,3884.42,7
14945.0,United Kingdom,49,179.4,1
14947.0,United Kingdom,24,758.97,4
14949.0,United Kingdom,105,515.0,4
14952.0,United Kingdom,32,9529.86,21
14953.0,United Kingdom,54,723.95,3
14954.0,United Kingdom,339,167.27,1
14955.0,United Kingdom,368,163.77,1
14956.0,United Kingdom,57,1325.0,1
14957.0,United Kingdom,280,274.8,1
14958.0,United Kingdom,231,458.26,3
14961.0,United Kingdom,15,9365.47,13
14962.0,United Kingdom,175,240.21000000000004,3
14963.0,United Kingdom,15,1676.68,7
14966.0,United Kingdom,23,924.52,5
14967.0,United Kingdom,77,1518.81,5
14968.0,United Kingdom,94,357.4,1
14969.0,United Kingdom,339,906.23,1
14970.0,United Kingdom,45,3327.29,8
14972.0,United Kingdom,17,30.300000000000004,1
14975.0,United Kingdom,57,192.45,1
14977.0,United Kingdom,361,31.93,1
14978.0,United Kingdom,66,1210.72,5
14979.0,United Kingdom,371,439.46000000000004,1
14980.0,United Kingdom,373,150.68,1
14981.0,United Kingdom,59,270.8,1
14982.0,United Kingdom,208,237.78,1
14983.0,United Kingdom,325,183.20000000000002,1
14984.0,United Kingdom,24,1058.1399999999999,4
14986.0,United Kingdom,12,566.9,2
14987.0,United Kingdom,1,1387.4499999999998,7
14988.0,United Kingdom,16,1732.06,6
14989.0,United Kingdom,297,342.4,1
14990.0,United Kingdom,248,305.42,2
14991.0,United Kingdom,66,314.67,1
14992.0,United Kingdom,78,210.5,1
14993.0,United Kingdom,199,36.13,1
14994.0,United Kingdom,18,960.63,5
14996.0,United Kingdom,117,442.28999999999996,2
14997.0,United Kingdom,291,230.4,1
14998.0,United Kingdom,64,340.86,2
14999.0,United Kingdom,228,129.48000000000002,1
15001.0,United Kingdom,30,230.85999999999999,2
15002.0,United Kingdom,3,3175.52,6
15003.0,United Kingdom,109,1060.7,6
15005.0,United Kingdom,2,7789.63,29
15006.0,United Kingdom,89,323.05,1
15008.0,United Kingdom,116,360.0,2
15011.0,United Kingdom,31,416.6,2
15012.0,United Kingdom,9,437.58,2
15013.0,United Kingdom,123,1641.3,10
15015.0,United Kingdom,137,2365.02,13
15016.0,United Kingdom,29,460.26,4
15018.0,United Kingdom,3,111.25,1
15020.0,United Kingdom,15,203.42,1
15021.0,United Kingdom,2,869.01,4
15022.0,United Kingdom,313,281.05,1
15023.0,United Kingdom,5,5367.92,10
15024.0,United Kingdom,3,2414.18,8
15025.0,United Kingdom,204,636.08,1
15026.0,United Kingdom,11,592.61,2
15027.0,United Kingdom,31,2129.45,6
15028.0,United Kingdom,4,530.58,3
15029.0,United Kingdom,255,365.1,1
15030.0,United Kingdom,16,1461.63,6
15031.0,United Kingdom,30,2488.44,10
15032.0,United Kingdom,2,8821.55,7
15034.0,United Kingdom,22,4004.79,6
15037.0,United Kingdom,12,402.51,2
15038.0,United Kingdom,5,604.37,4
15039.0,United Kingdom,4,20116.99,47
15040.0,United Kingdom,177,7.49,1
15041.0,United Kingdom,80,113.67,1
15042.0,United Kingdom,231,179.52,1
15043.0,United Kingdom,99,2336.8,5
15044.0,United Kingdom,15,8504.1,18
15046.0,United Kingdom,61,2598.62,10
15048.0,United Kingdom,4,98.7,1
15050.0,United Kingdom,57,2411.7000000000003,2
15051.0,United Kingdom,15,2543.55,6
15055.0,United Kingdom,110,560.07,3
15056.0,United Kingdom,156,133.45,1
15057.0,United Kingdom,79,1766.46,3
15058.0,United Kingdom,12,1285.04,5
15059.0,United Kingdom,12,2185.85,10
15061.0,United Kingdom,3,83284.38,86
15062.0,United Kingdom,59,1597.76,4
15064.0,United Kingdom,46,1254.41,4
15065.0,United Kingdom,46,168.73,1
15067.0,United Kingdom,49,2133.12,2
15068.0,United Kingdom,54,623.49,2
15070.0,United Kingdom,8,737.0500000000001,3
15071.0,United Kingdom,22,473.49,2
15072.0,United Kingdom,115,187.52,1
15073.0,United Kingdom,36,1744.61,5
15074.0,United Kingdom,65,817.46,2
15076.0,United Kingdom,128,566.89,2
15077.0,United Kingdom,130,2428.08,2
15078.0,United Kingdom,4,8018.77,23
15079.0,United Kingdom,1,2871.7400000000002,8
15080.0,United Kingdom,63,546.25,2
15081.0,United Kingdom,3,1460.92,8
15082.0,United Kingdom,304,93.35000000000001,1
15084.0,United Kingdom,15,965.1999999999999,2
15085.0,United Kingdom,365,347.54,1
15086.0,United Kingdom,200,218.53,2
15091.0,United Kingdom,310,565.9,2
15092.0,United Kingdom,98,318.65,1
15093.0,United Kingdom,8,9729.09,18
15094.0,United Kingdom,99,83.0,2
15095.0,United Kingdom,56,1771.04,6
15097.0,United Kingdom,219,660.27,2
15100.0,United Kingdom,2,2018.6999999999998,6
15101.0,United Kingdom,151,1160.41,4
15102.0,United Kingdom,166,554.67,2
15105.0,United Kingdom,66,795.98,2
15107.0,United Kingdom,8,620.85,4
15109.0,United Kingdom,215,498.15000000000003,2
15110.0,United Kingdom,39,509.75,2
15111.0,United Kingdom,8,1163.39,3
15112.0,United Kingdom,247,209.4,1
15114.0,United Kingdom,19,639.56,2
15115.0,United Kingdom,368,191.74,1
15117.0,United Kingdom,84,934.19,3
15122.0,United Kingdom,58,2863.69,8
15123.0,United Kingdom,57,2456.86,3
15124.0,United Kingdom,112,266.63,2
15125.0,United Kingdom,115,5496.39,9
15126.0,United Kingdom,172,449.49,2
15127.0,United Kingdom,155,304.97,1
15128.0,United Kingdom,66,312.68,1
15129.0,United Kingdom,21,3412.78,12
15131.0,United Kingdom,30,80.28,1
15133.0,United Kingdom,18,824.48,2
15134.0,United Kingdom,17,208.3,2
15135.0,United Kingdom,192,166.63,1
15137.0,United Kingdom,156,823.4,2
15138.0,United Kingdom,29,502.52,1
15140.0,United Kingdom,78,889.44,1
15141.0,United Kingdom,93,1388.47,7
15142.0,United Kingdom,46,2121.18,5
15143.0,United Kingdom,68,304.18,1
15144.0,United Kingdom,15,5579.87,12
15149.0,United Kingdom,212,1033.81,4
15150.0,United Kingdom,92,3686.61,3
15151.0,United Kingdom,59,2085.61,2
15152.0,United Kingdom,337,518.14,1
15154.0,United Kingdom,114,1091.99,2
15155.0,United Kingdom,19,383.96999999999997,1
15157.0,United Kingdom,205,718.04,2
15158.0,United Kingdom,37,204.62,1
15159.0,United Kingdom,31,3475.7200000000003,4
15160.0,United Kingdom,10,431.11,3
15161.0,United Kingdom,24,119.92,1
15162.0,United Kingdom,367,312.9,1
15164.0,United Kingdom,25,1225.8700000000001,6
15165.0,United Kingdom,9,487.75,1
15166.0,United Kingdom,103,167.16,1
15167.0,United Kingdom,43,1496.67,4
15169.0,United Kingdom,18,569.22,2
15170.0,United Kingdom,42,81.15,1
15173.0,United Kingdom,16,1494.6,7
15174.0,United Kingdom,46,345.71,1
15176.0,United Kingdom,303,988.0400000000001,1
15177.0,United Kingdom,61,948.9300000000001,1
15179.0,United Kingdom,28,5284.97,8
15180.0,United Kingdom,3,816.9300000000001,3
15181.0,United Kingdom,56,510.72,2
15182.0,United Kingdom,21,2376.102,9
15183.0,United Kingdom,183,639.93,3
15184.0,United Kingdom,23,283.19,2
15186.0,United Kingdom,110,991.7900000000001,3
15188.0,United Kingdom,361,310.43,1
15189.0,United Kingdom,17,1298.99,5
15190.0,United Kingdom,70,834.4399999999999,1
15191.0,United Kingdom,99,588.05,3
15192.0,United Kingdom,1,937.07,3
15194.0,United Kingdom,4,4811.16,14
15196.0,United Kingdom,68,316.25,2
15197.0,United Kingdom,30,797.9,3
15198.0,United Kingdom,44,377.71,3
15199.0,United Kingdom,10,1853.7,6
15200.0,United Kingdom,130,549.0500000000001,1
15201.0,United Kingdom,75,606.4100000000001,2
15202.0,United Kingdom,56,6001.49,3
15203.0,United Kingdom,26,2572.38,9
15207.0,United Kingdom,52,683.92,3
